"","X2.5.","X25.","X50.","X75.","X97.5.","Mean","SD","firstquarter"
"mu[189]5",0.0737005437269039,59.4511938962614,85.7025871546696,112.032102927338,160.816823358478,81.5946195107263,45.3015420473554,18
"mu[190]5",0.0109402784228657,0.238122056993165,1.07113058979054,4.18642338646509,92.6098823569567,10.2767039765111,24.7781793911127,18
"mu[191]5",0.00832591019327464,0.17276521104655,0.688314475125846,2.18184402875016,16.6246457504387,2.78342957283917,9.53650749956668,18
"mu[192]4",0.0099248975597436,0.220368477006004,0.825521163236424,2.5078465659723,12.5713813227019,2.1990761312612,3.86603094237198,18
"mu[193]3",0.0115766819008071,0.265776710645452,1.11666387277776,3.37067336147689,14.9187950957131,2.80718067654227,4.64041204551101,18
"mu.b5",-2.50823437722055,-2.06152436568157,-1.85570576605024,-1.65262216228768,-1.18166092924727,-1.85599112657532,0.339067422795959,18
"r5",0.647895685665553,0.705882343445231,0.738866523836865,0.77297831463668,0.843393773511321,0.740013886655202,0.0500868541822375,18
"rg5",0.59209772034586,0.636514904031765,0.66196868931633,0.689024163692375,0.742863543975843,0.66348448750758,0.0386216760884138,18
"tau5",0.104360200797535,0.158062540943728,0.189846942127292,0.226498752590664,0.323420852201748,0.196062554008134,0.0553922088313733,18
"tau.b5",0.597830508336386,1.56914115263916,2.43924493625786,3.56979475904849,6.60271610438017,2.74351319520578,1.58167747763337,18
"b[1]6",0.0191481711973956,0.071323401963113,0.101406939578577,0.141391257833533,0.220495855560586,0.108099303027598,0.052361862554986,20
"b[2]6",0.0981320905283795,0.174020460598799,0.206910482323746,0.236045429841945,0.298175915718314,0.204074105174212,0.0493289054459847,20
"b[3]6",0.0115549795343487,0.164224600810606,0.260009346006508,0.338959824333223,0.43361804737092,0.24315458575283,0.121759161723782,20
"b[4]6",0.149693583454264,0.206905393025468,0.241656071932251,0.277495841506417,0.350222573127988,0.243430702023255,0.0504556569139768,20
"b[5]6",0.0328893631003609,0.130373557930108,0.193887478539512,0.246495400250764,0.323970500260797,0.186645197199868,0.0801589014687991,20
"cycle6",2.8847693534094,3.09201507363702,3.19677704157064,3.30368670885223,3.53974501420541,3.19838129410503,0.164404874342661,20
"logb[1]6",-3.95554806703106,-2.64053082931963,-2.2886137526465,-1.95622440287159,-1.51187638322907,-2.38433873671645,0.664730867686616,20
"logb[2]6",-2.32144085968266,-1.74858239703254,-1.57546903260722,-1.44373099316393,-1.21007164756252,-1.62307714895083,0.272895698822984,20
"logb[3]6",-4.46063882624712,-1.80652029455132,-1.34703770258101,-1.0818736911389,-0.835591214064938,-1.68564813606292,0.967821198321443,20
"logb[4]6",-1.89916485708858,-1.57549362881266,-1.42023975460404,-1.28194933153844,-1.04918644603321,-1.43526600151033,0.214781512696455,20
"logb[5]6",-3.41460604841135,-2.03735160463112,-1.64047730147447,-1.40041194611019,-1.12710281594782,-1.81719729375658,0.603498943556792,20
"mu[1]6",0.230715787975172,1.40499222038581,3.37713274355278,8.49863455940178,48.7631820202387,8.5376159219319,20.5244447478397,20
"mu[2]6",0.231206975849393,1.37233902014418,3.41800293719641,8.49949495639463,47.8873918095383,8.83703535157683,23.3037761952903,20
"mu[3]6",0.225966781715696,1.35722981569525,3.40165572517346,8.31128692989737,47.6068909498721,8.63712335436568,20.7544343412612,20
"mu[4]6",0.227110259355484,1.3949362363617,3.45697463089458,8.38972577614531,46.2679398370214,8.69765744468631,21.0982865480744,20
"mu[5]6",0.212564704873654,1.29040173627201,3.38372489857397,8.67369264417532,47.4023767648107,8.86502604951508,27.3686162657178,20
"mu[6]6",0.236042547735018,1.89064693508437,6.11665365273203,21.3294916376552,94.8482784455919,17.5552941313737,27.4862935831436,20
"mu[7]6",0.297008541666591,2.32508444328565,7.36136255585119,24.600404011696,95.5159894646045,18.6424045037531,26.8073060953395,20
"mu[8]6",0.273720455039649,2.22316964608987,7.2138326786071,23.5062103456742,76.4244491744602,16.7567857840598,23.3530450715962,20
"mu[9]6",0.286177327028028,2.02270375827551,6.14123148053356,20.90586236808,91.6729599859044,17.2334966858092,26.8603457294353,20
"mu[10]6",0.238538006121282,1.68568359513159,4.51613300114744,13.6522255753135,111.480729635988,16.2455619045475,33.3934866084036,20
"mu[11]6",0.746451329004828,5.0424101478879,8.69972546984913,12.5331320446655,21.9802882518452,9.19505255380674,5.69169035565554,20
"mu[12]6",0.223272104280377,1.37316389851173,3.35816578394676,8.2218764086571,32.8500989047508,6.70745080267506,9.23063601159653,20
"mu[13]6",0.253314913941022,1.99165041089179,5.79296332017035,16.3168887749649,45.7028342208694,11.2145693166604,12.9259402982945,20
"mu[14]6",0.903844220276792,22.423414020155,51.6203818743256,68.65974267598,101.949846918481,47.9065294500153,29.3621947446852,20
"mu[15]6",0.334259922751386,2.25213366830989,8.58390303210854,36.1074533089463,79.4568407168475,20.6799545894243,24.0675159914809,20
"mu[16]6",0.11658079010242,0.544932792898351,1.08298963300239,2.02401202186971,5.17709176495912,1.48949989836911,1.36807101498761,20
"mu[17]6",0.179936908568206,1.01928283787059,2.3055047910362,4.88295635884924,18.0430963930378,3.99311803868711,4.94721899541263,20
"mu[18]6",0.50914713845155,3.48036522003644,7.99348508304173,13.607960468712,28.4066319967057,9.5389067940896,7.63300721114446,20
"mu[19]6",0.446419617764857,3.60135574828308,7.11715559293771,12.1745044716012,27.9851381163667,8.86073922194921,7.07120754521327,20
"mu[20]6",0.17098932434162,1.05887570548196,3.06900375410401,14.1793475290549,34.7921985434047,8.62981447259212,10.5588260856586,20
"mu[21]6",0.241316216443113,1.38839333293921,4.09396422947076,14.8905363887568,42.2022384712095,10.0711689646637,12.3009240607362,20
"mu[22]6",0.321427906590662,2.39700798433413,11.5810820511413,30.1953809698869,48.7605506072415,16.8518633722856,15.7082672675559,20
"mu[23]6",0.410001694107861,3.78352944450433,10.6965368027937,23.4747910029679,37.8600067746837,14.0343862298823,11.5107570880865,20
"mu[24]6",0.159542500177197,0.856742863116384,1.97754814285739,4.47510561389451,26.9348137011456,4.3732565907323,6.52360994414405,20
"mu[25]6",0.0901214466095898,0.493782669921638,1.05768323454823,2.25527488337099,15.0621026583151,2.25857182570736,3.82021819343838,20
"mu[26]6",16.528593931322,27.0503648401089,32.6744312766579,38.7089942273569,50.7323947853111,32.9413642241203,8.76493549091801,20
"mu[27]6",0.125573179785247,0.625036856475518,1.22224955324181,2.1720690001416,5.77076334772299,1.6499589702711,1.52339174892251,20
"mu[28]6",0.145599755382808,0.652534790107049,1.31410902729222,2.47057483096605,7.00379209388405,1.90282077810866,1.90603334695756,20
"mu[29]6",0.352509796906475,6.34888727273425,15.3509099719966,20.9174659197145,32.2121311028088,14.4801600814165,9.22047274062973,20
"mu[30]6",0.164389053581209,0.897908496223902,1.79556855430378,3.44701915456834,9.28580761335619,2.57586136703801,2.45785900014689,20
"mu[31]6",0.622618967768263,3.54580386422843,6.57149510420315,12.7972578695963,29.8950547382633,9.33206693881279,8.01248560256434,20
"mu[32]6",0.15553701349196,0.777156681075624,1.47039401159655,2.5868477708127,6.23982724493785,1.91577414027891,1.61589945546145,20
"mu[33]6",25.4290250246072,37.3810979906434,44.6017291427269,51.8805629039444,67.1147853443153,44.9682198825474,10.5783828705418,20
"mu[34]6",0.14683474125584,0.706695111929112,1.51272013735338,3.22188028766239,13.3161097350568,2.73835738019453,3.57008937063215,20
"mu[35]6",1.17804433506373,6.92185149208719,11.6759278462945,16.7188805031202,26.7690883638332,12.1517817876485,6.84818412490038,20
"mu[36]6",0.333527537088907,1.9946164237139,4.36084410503302,8.60168110310768,20.4323103354191,6.08263545539616,5.47305443123515,20
"mu[37]6",0.127098163794537,0.682698507234137,1.47462589177185,2.98408244125819,9.69445567373334,2.29760500156237,2.55356344420949,20
"mu[38]6",0.401428895636088,2.60824121811688,5.23081230321368,9.15965062945356,19.8960639902856,6.58086063277731,5.36106839198491,20
"mu[39]6",0.269258494106985,1.52670748876271,2.91871833486322,4.95387544216145,11.2436448775712,3.68724578734703,2.99837375799385,20
"mu[40]6",8.14956811885866,14.6530025760836,19.4563128966759,25.5175499023906,39.5409613212234,20.7118061517046,8.17965588662396,20
"mu[41]6",0.845646224133194,6.17676292574531,15.4557274866191,29.2217834178799,55.9052203921498,19.29028818023,15.5220370056418,20
"mu[42]6",0.846590766671655,5.46849076293408,10.2568333984405,16.8284654596045,37.7799380945815,12.392535494317,9.64498034131321,20
"mu[43]6",1.43420995391852,6.27585911423613,9.68994120518067,13.7101981710555,23.3350902892104,10.3944644398433,5.60951526111006,20
"mu[44]6",0.253037581668574,1.69285013987024,4.30154391625421,10.390131609852,39.666000358081,8.34400944844085,10.6887846881749,20
"mu[45]6",0.191087178589224,1.09710087049252,2.43866502201904,4.82715421206569,13.8704708491952,3.65046423731492,3.78290171236998,20
"mu[46]6",0.411808789107887,2.54547133100486,4.71888861195686,7.28929355027033,13.9262302405675,5.29986271861267,3.59472242354683,20
"mu[47]6",0.169070319826346,1.1247084690003,2.75318148732683,6.11890732050218,24.7218981928459,5.21353440619264,7.68021462763297,20
"mu[48]6",0.212800930786968,1.12531134616346,2.54752732104455,5.69120024542976,22.4231917998019,4.77955450506051,6.60083967825666,20
"mu[49]6",0.180872107510465,1.12877510419751,2.59355874803431,5.90754554043607,21.9505300974086,4.78644520286306,6.28708609736736,20
"mu[50]6",0.183826127000646,1.15086774066996,2.50114744866043,5.44274705099004,20.8535496281163,4.43019112729233,5.55030285470714,20
"mu[51]6",0.190223307905399,1.12591409217069,2.56961161335179,5.35812335349427,18.0159953408215,4.22870874079592,4.8631422926292,20
"mu[52]6",0.192678286020069,1.24534948626621,3.14664470270967,7.07020499056175,22.9874059953025,5.38277690255235,6.35933030294099,20
"mu[53]6",0.245647727022732,1.47137967839035,3.81361412101678,8.78954004433315,24.174835852214,6.288510863659,6.80874834329828,20
"mu[54]6",0.201808939372525,1.58280157755912,4.1818477242899,9.48984704193599,23.7887433925913,6.5889704445318,6.9130168043201,20
"mu[55]6",0.301269214417799,2.08410783756461,5.68371930953428,13.9787190520156,35.5175877924264,9.45781994460011,9.88086005002793,20
"mu[56]6",0.764823842778861,11.0225886280458,25.0607864104176,36.5105104301815,60.4817329796884,25.2956857622975,16.7249688273886,20
"mu[57]6",0.123043296798765,0.529851965019158,0.981982805230741,1.64946549801438,3.33203602011203,1.18940191144243,0.880420241171157,20
"mu[58]6",0.317925439303113,2.18751174893374,6.15243700299953,16.8113187287867,39.2827362445558,10.8622778602471,11.3532042733223,20
"mu[59]6",0.230130136003965,1.37379962444474,3.34912107385527,7.8196645435851,30.886193107635,6.37946038813984,8.27343524650208,20
"mu[60]6",0.300440085138303,1.62076557277219,3.08756804771614,5.03456452939012,9.73561713962821,3.60123065014272,2.56803301259804,20
"mu[61]6",0.235563303704205,1.22804071662212,2.6072377816808,4.54946955167488,10.3175357135081,3.29597102628727,2.79122730902459,20
"mu[62]6",0.240372100162127,1.39943133948399,3.34521069175944,6.84056881690423,17.5478484621336,4.84798328149454,4.77668375881659,20
"mu[63]6",0.349787965806932,2.08169933756957,5.15135393464143,9.92542018522946,22.9916839664113,6.9225005123076,6.24584909687327,20
"mu[64]6",0.29838812897693,2.14038858584464,5.28362236014726,10.1662006752119,22.9078519743853,6.96877283513749,6.21127515235524,20
"mu[65]6",0.152618532557967,0.717266918671376,1.49591321058411,2.73209038242538,7.17113382907855,2.03211551950568,1.87292644501267,20
"mu[66]6",0.514098729660767,5.24393660288632,10.8966356598776,16.5313781687722,27.4061445292759,11.4638920313278,7.52263305495085,20
"mu[67]6",0.4642269097325,3.53210517094278,8.11460214908472,14.3198267536402,26.785499180552,9.63798102715143,7.38170837492729,20
"mu[68]6",1.89912257481581,5.98220283897368,8.77060534812032,11.9686171844134,19.2633022175235,9.21743363003829,4.45504401528998,20
"mu[69]6",0.146241092660257,0.629355531060876,1.24933871808556,2.31991783873861,5.83177119184569,1.72233604377898,1.54133170161808,20
"mu[70]6",1.03015868981873,4.40333644850072,7.02488554938202,10.0757069427423,16.5339601053006,7.45549311269847,4.04346211009856,20
"mu[71]6",0.132954776447478,0.677304401477909,1.34959344007815,2.45352154431204,5.84344584722608,1.7903859168156,1.55931613790647,20
"mu[72]6",0.366281346341815,1.90821192893888,3.4990405872938,5.47763910612568,10.8240567313417,4.00917549906007,2.78905006730302,20
"mu[73]6",0.302872603764417,1.50413058764363,2.95271470617,5.13951011398831,10.7125508062513,3.66831957432085,2.84433218767283,20
"mu[74]6",0.434544775997585,2.09260994980687,3.73253819060292,5.82170688016912,11.0694223701161,4.21569914521168,2.79180911339047,20
"mu[75]6",1.27098473375892,3.77392086328551,5.4426024913127,7.37315281142062,12.1870870161028,5.74006011596286,2.79245792730086,20
"mu[76]6",0.235527212403157,1.26251339179844,2.37546559795285,4.02380732097457,8.28931549755187,2.91894471826589,2.192275813474,20
"mu[77]6",2.26817759511698,4.88759485794616,6.50144798419136,8.33925271681414,12.4243519139885,6.75250956035197,2.62434935943334,20
"mu[78]6",0.145199890931886,0.594066972689096,1.16568160323593,2.12309805441072,5.53416717340237,1.58522715755394,1.42177237218271,20
"mu[79]6",0.140679089652443,0.652519469805334,1.38592750187902,2.78019030702675,8.41506270385321,2.11296337758995,2.16597445105511,20
"mu[80]6",0.412850834838711,2.18628216371269,4.31540323522321,7.64869803976632,16.476247128236,5.47929514945011,4.39843925460042,20
"mu[81]6",0.40649209669821,1.97548580684557,4.2639601961759,8.96940894957346,30.1344943519306,7.19538170068294,7.85359328056621,20
"mu[82]6",2.4923303902695,15.9100680302744,25.3988442054384,33.9100032229909,47.7108555311352,24.9171562996975,12.4476704335624,20
"mu[83]6",0.317011165535389,1.93039280736043,4.07971822543507,8.928049408095,27.2882674575094,6.78624319557504,7.11097268123177,20
"mu[84]6",0.434623012325526,2.71113967707409,5.91619960486001,11.8630005290714,22.9149014859242,7.84560387676903,6.34772480184112,20
"mu[85]6",0.210423787180035,1.24991795721461,2.87239215692461,8.74273060064995,22.6271472577728,5.94429793121429,6.65625920655039,20
"mu[86]6",0.321730390218243,2.31893938712671,8.82920813793309,16.9226215585365,29.8181862829493,10.5493991544472,8.84662758300879,20
"mu[87]6",0.946562243519778,4.07568050525413,6.65250491668462,10.3346601234804,20.9181393061062,7.83827390332067,5.23976704468547,20
"mu[88]6",0.555654432819367,2.66629818366388,4.81574604587399,8.25092622063351,15.0729238294291,5.79341712280455,3.99818374019934,20
"mu[89]6",0.148315179514258,0.683322426800586,1.34492775510974,2.51985341846837,6.67904777232671,1.88207301348674,1.73860573534858,20
"mu[90]6",0.136292438090881,0.541777588780916,1.08571787200255,2.0223027190936,5.76123913030232,1.55921405996627,1.5545239672536,20
"mu[91]6",0.195234119820523,0.949608551520908,1.86199937520997,3.13393248695798,6.80816889830114,2.26933775232895,1.77075423028641,20
"mu[92]6",2.15569111891169,5.58241235258995,7.70862664176257,10.1088089504572,15.4719847660596,8.03371295391688,3.46007045218895,20
"mu[93]6",1.29881767003161,4.05567347224273,6.32049298479205,9.18670113060272,14.8729175629287,6.84394755695331,3.64131233566334,20
"mu[94]6",0.513065532837357,2.37423439559472,4.03879179909218,6.1463208260735,11.0305334320611,4.50393376466093,2.78699717297031,20
"mu[95]6",1.13169426215024,3.28622271697182,4.98140289841191,6.95038197499952,11.2957864727581,5.29556401704768,2.67988366582194,20
"mu[96]6",0.135682349986745,0.599898329041217,1.14166116634029,2.00259413743621,4.55216688308305,1.46238165793482,1.19293114019724,20
"mu[97]6",0.128741157621363,0.564450371548091,1.06734334320391,1.82691559473623,4.48343311572597,1.38242575392698,1.18649847222815,20
"mu[98]6",0.0938149881185477,0.384159741288226,0.727726450934079,1.26914309889058,2.90256184263486,0.940023633691775,0.774453668380869,20
"mu[99]6",0.0909435769846962,0.385419728663411,0.697033679516738,1.20451186269985,2.76414154264395,0.896292238695734,0.720246423091061,20
"mu[100]6",0.112977000089082,0.48967702051648,0.874361749553742,1.51493310002622,3.53424073574581,1.12429641698258,0.895436943511652,20
"mu[101]6",0.245267880534555,1.26788694461691,2.56831643717511,4.37078692224143,9.4424453191302,3.14412369047847,2.46333126803691,20
"mu[102]6",0.274856693438531,1.54212832028324,3.11788349733681,5.37001726245128,10.5132222724764,3.74987715792425,2.84815675329116,20
"mu[103]6",0.121154972681223,0.591937887301563,1.08919060124526,1.80492510606703,3.95152905124042,1.32990697565437,1.00233894074725,20
"mu[104]6",0.185206713102555,1.0667350395658,2.23055687824591,4.11382378200912,9.52549839880035,2.92927097365125,2.55591060024692,20
"mu[105]6",0.695474350431573,2.12585677737917,3.24253065881863,4.68405000659019,8.69504285845016,3.62059664525091,2.06374535789053,20
"mu[106]6",1.92305167088849,3.50937432581649,4.57043233169626,5.84315674916818,8.98442199103075,4.78323109306672,1.79221742753072,20
"mu[107]6",0.213489793883326,1.15054754399434,2.48173641282454,4.62242797408555,10.7826265769481,3.31176535054715,2.92673400498133,20
"mu[108]6",0.222713823365475,1.3610621525832,3.03615756289349,5.5065673096938,12.1572888054571,3.88263262515715,3.28251210956211,20
"mu[109]6",0.156250827587315,0.699359710553807,1.28315606680201,2.08105132715701,4.64218524181365,1.55683557574504,1.18028541077404,20
"mu[110]6",0.226196051413063,1.50517682016096,3.40110143305736,6.52349420840345,14.8583030285506,4.55085979536073,4.02713113141471,20
"mu[111]6",0.191003278760006,1.07338821819998,2.23558165503252,4.25997054712692,12.2395323239848,3.2686570410221,3.32448628684247,20
"mu[112]6",0.0876508983961413,0.337199993671042,0.617214754164186,1.05103190801434,2.46484532121312,0.783336713072313,0.621883688792173,20
"mu[113]6",0.318420309813342,3.3751471184811,29.4441627569247,47.0058290991594,70.1555049740265,27.6838921066956,23.2121815476212,20
"mu[114]6",0.319757754413444,2.5652582798255,7.77999246968601,27.9102608342848,53.5270087258019,15.6436123018085,16.5658761125343,20
"mu[115]6",0.284463831204157,1.73819284836659,4.73287327551614,12.4345670131045,46.3552619361306,10.0623834422564,12.7056044472926,20
"mu[116]6",0.195644890905206,0.955246116150259,2.05910109990099,4.07842580065593,13.6664302984329,3.37981741500712,4.76317296469495,20
"mu[117]6",0.33672578516079,1.92077143131123,3.62851252868301,5.81351372086798,11.4296453012612,4.21035048540333,3.01244659366197,20
"mu[118]6",0.0954175759695269,0.430919149228668,0.858556086855179,1.55395679801015,3.94895642215565,1.16101002115449,1.03146986788054,20
"mu[119]6",0.17186882813972,0.825676744960609,1.61259137301766,2.89344458707851,6.64255089309887,2.09361540403612,1.73060514674796,20
"mu[120]6",0.323757479858095,2.06264425259488,4.70959274866206,8.72676373473176,20.7081965437794,6.26597622729979,5.74953519897718,20
"mu[121]6",0.306725964567985,1.95201584051622,4.46240181639398,8.39102609203508,18.5843359926696,5.84974427352987,5.07880898633496,20
"mu[122]6",0.281762903272362,1.64329107561389,3.62994334646981,7.15904702145199,17.1994812564859,5.12021740325054,4.76702651331173,20
"mu[123]6",0.129847458628689,0.647948765310259,1.3413635242749,2.44735000481459,6.08765812810305,1.80921417917342,1.64929904506879,20
"mu[124]6",0.175844182372304,0.827011399206161,1.76995787454189,3.41272653564962,9.36049185833876,2.54694965102517,2.5081017040091,20
"mu[125]6",0.307987392233706,2.16902570858053,5.02957892691603,9.74837788768395,22.8945731468574,6.85003577695263,6.31081589192728,20
"mu[126]6",0.110065296238008,0.483255964269518,0.924664529527012,1.68110725631848,4.30973756320586,1.26085898323549,1.15390152909884,20
"mu[127]6",0.380672842309843,2.5210512654511,5.6604928786505,10.1785701428644,23.354149903484,7.28275730515357,6.50384230810933,20
"mu[128]6",0.212720306500615,1.1703305395897,2.72568860322141,5.75600164566572,15.6096839430394,4.11963730897052,4.09952408791422,20
"mu[129]6",0.20654324076784,1.04121456322996,2.17562075869823,4.43979754151235,13.2864048928135,3.34368009191717,3.50061765026398,20
"mu[130]6",0.111851713794696,0.475841803106164,0.915552004095683,1.62529954366469,3.69047675976571,1.17805394561492,0.963858714480912,20
"mu[131]6",0.185052941013335,0.992383598024042,2.10708052830745,4.23159762535006,11.7459502062318,3.11374107757572,3.1114542595439,20
"mu[132]6",0.179890747457112,0.845606751267904,1.72232598285095,3.26807245197913,9.38181187450835,2.47593983293846,2.50263768015499,20
"mu[133]6",0.184449522815211,0.903663278379668,1.67107569670063,2.87387315109326,6.31476100380672,2.08687795843003,1.63237237979896,20
"mu[134]6",0.182014753577999,1.07275977349477,2.22976079322031,3.94758166091211,9.44144458719767,2.91878712379264,2.61121607033711,20
"mu[135]6",0.28241161101517,1.81246950201444,4.42290108448354,8.63667847944983,19.121241086869,5.89712994039281,5.20802655128691,20
"mu[136]6",0.399639758294702,2.68356707909368,6.04607317785755,10.773961350311,22.7776254301305,7.52046281524138,6.12499814924448,20
"mu[137]6",0.728704086910984,2.50059507306195,3.72302403557185,5.23052923733229,9.02591574070846,4.04161564241314,2.12200381231747,20
"mu[138]6",0.210726783388043,1.12949374548954,2.39409302271298,4.96522444952655,14.1201801287888,3.67268429754131,3.75200687110095,20
"mu[139]6",0.172524682775781,0.900090054679147,2.02443053992454,4.0993923193546,13.5842095081737,3.24950159311087,3.82150697368421,20
"mu[140]6",0.259488392973061,1.1777607635393,2.05509406638101,3.18763783526744,5.96891750896066,2.34486272881641,1.55016627960592,20
"mu[141]6",0.185906575720057,0.896918461960007,1.84365004202267,3.54534467206376,9.8692599135613,2.64936182699184,2.6300965262434,20
"mu[142]6",0.183878953266458,0.925321825459193,1.88272951331123,3.56594696336472,9.0370315540775,2.61878491381066,2.43533949901781,20
"mu[143]6",0.337756884472453,2.00920109540133,4.72629920581356,9.84628105841314,24.6538015550381,6.94333480248228,6.62577553389102,20
"mu[144]6",0.361686276546653,1.60417805777915,2.9193232351825,5.13352112610878,22.191083198358,4.59438964192724,5.2926060605792,20
"mu[145]6",0.699438373316813,12.7643631696666,27.7990349859113,35.8199516851188,53.0171568007464,25.4330913049411,14.8912834042372,20
"mu[146]6",0.257285240815825,1.5190160810051,3.1906180725418,6.61512184681648,27.3691437786271,5.62371496697102,6.87161809047979,20
"mu[147]6",0.321588953434109,1.66073616912869,3.33509929764159,5.93978245020101,16.1366194019316,4.52837038170157,4.1657364252205,20
"mu[148]6",3.02200783037701,6.8619274005805,9.27058335778741,11.9929018481429,19.2377475954522,9.72185804848124,4.06879253709068,20
"mu[149]6",0.110628560713017,0.471365586916388,0.90473648504853,1.62241656117511,4.10882998104766,1.22022963405846,1.08729324421824,20
"mu[150]6",0.351539163024299,2.2609022133782,5.28236092074109,10.2512504324771,25.2671092494588,7.3337843747825,6.89654786540229,20
"mu[151]6",0.16896012504653,0.881550557739884,1.64998563170129,2.7799565458895,5.8602911018374,2.01237618065031,1.52707287652608,20
"mu[152]6",0.212672435772031,1.09050084158122,2.27643944464867,4.45792487189496,12.4877178740543,3.38113121671783,3.53347271070863,20
"mu[153]6",0.266449230809849,1.35490953640391,2.99732934709815,6.17920941464444,18.2582294085873,4.64926110097204,5.13035319112935,20
"mu[154]6",0.446640219211722,2.64150077237396,5.12713702389219,8.83209758565063,19.377977909934,6.42783313148893,5.14449583851698,20
"mu[155]6",0.49479907800327,3.03339468788481,7.3375647928344,15.895907168274,38.971470003386,11.2063926982333,10.7984726477651,20
"mu[156]6",0.283197648486165,2.04035655461611,5.43894399466459,12.9252015303371,36.1277938802006,9.0405307534339,9.6865375600465,20
"mu[157]6",0.644576893771887,14.4770165831549,29.588190761078,40.7392241948305,60.7508514628378,28.4269244871084,16.9809898366355,20
"mu[158]6",0.136869730319248,0.618403667804497,1.22095800531386,2.07039157979183,4.76566753278986,1.54057603450248,1.27611416738643,20
"mu[159]6",2.21957974646075,6.44958610762498,9.46573853493841,13.0632190774174,23.4559003921391,10.2661899695038,5.41960930807561,20
"mu[160]6",0.435259556407007,2.58646158815713,4.7326778661625,7.46913696934461,14.0956629170196,5.42307806851402,3.7396483911105,20
"mu[161]6",0.456045655782333,2.34261523353798,4.40962078569714,7.31022217244091,16.2888714313035,5.41506530367444,4.21478187524315,20
"mu[162]6",0.576515925468948,6.28777040274433,16.1991627967867,26.4847840356446,46.8945639711158,17.8034858187653,13.3227411156145,20
"mu[163]6",0.169976791927506,1.11406059006867,2.66400646278122,6.41902500609165,21.4392380330162,4.85786655370699,5.67649269223167,20
"mu[164]6",0.236479267386209,1.29999306336446,3.10515887401928,8.5603769064218,26.1431522630011,6.26848636886691,7.37024016088897,20
"mu[165]6",0.234384227057211,1.13161648759791,2.52348756260666,5.45123618520524,20.7580701976174,4.43490925525334,5.34596892627798,20
"mu[166]6",8.76527704908318,13.6267649725892,16.6330196924665,20.1855756219031,27.7831333335485,17.1288817244534,4.92644493788895,20
"mu[167]6",0.105700427760104,0.487945022338132,0.991699879600507,1.8087273714573,4.86534359274882,1.37200798744384,1.31180293866983,20
"mu[168]6",0.215102505070515,1.05626696118979,2.03444381229935,3.53584086003206,8.424141301534,2.60910826917511,2.16079001538509,20
"mu[169]6",7.14062808551841,12.2722037140749,15.5105207108684,19.2574765188434,27.5841507209985,16.0120655796272,5.24006068686478,20
"mu[170]6",0.223304452834366,1.26780554116331,2.92828441325984,6.0305605894149,17.7857014730312,4.5200229671952,4.75059459234727,20
"mu[171]6",0.865873594153693,13.2739806534405,36.5728586277673,48.5280794508629,70.4362056429605,33.2965071850021,20.8235022043134,20
"mu[172]6",0.447476038470355,2.81081758045185,5.3864717572498,8.79250760303101,20.0776957000816,6.55298363769027,5.16525301329382,20
"mu[173]6",0.319896470878814,2.25527460025301,5.48930263655108,12.8513860708268,30.9680261936037,8.72601079181517,8.60897555091752,20
"mu[174]6",0.219874596553772,1.10354658927225,2.43790475341865,4.93029508819734,15.249650702012,3.78947550169718,4.22307098652893,20
"mu[175]6",0.330411675324381,1.87883618158133,3.95051696070314,6.94165972066762,16.7850321004309,5.16083428342745,4.63599164355355,20
"mu[176]6",11.3959336508693,23.7472148997946,32.2579087945409,41.4364421565644,62.6971873854787,33.2769820692016,13.2623909822768,20
"mu[177]6",0.364297281392405,3.16989603887844,11.67749120182,35.3275336632946,85.9154549718894,22.545776412947,25.1898567154459,20
"mu[178]6",0.257892789882153,1.87984134193579,5.47850495622916,16.7264541928046,84.3043082243327,14.7965574382349,22.349990107715,20
"mu[179]6",0.294823438511935,1.61651440506807,3.18577220380944,5.44428068654471,10.9015204907951,3.88067892802782,2.94441672127011,20
"mu[180]6",0.405509752888393,2.67495336604941,5.51318837742142,9.44257209259673,21.4489074524012,6.83556912036588,5.57848881575457,20
"mu.b6",-2.88916971597793,-2.02761445743364,-1.76278033890051,-1.51726680565194,-0.925774286810866,-1.79658234013783,0.488530493377707,20
"r6",1.19139259518926,1.28841429351709,1.33811426130024,1.38887283791626,1.49706181792973,1.34009811088615,0.0769396383610089,20
"rg6",0.707027326052245,0.75736046160921,0.78292812413633,0.810251084773371,0.865727833665213,0.784106300226972,0.0402173152721645,20
"tau6",0.357388746797939,0.479745656446551,0.555858146129536,0.642161780239643,0.822744223499129,0.56620944930397,0.120700044377588,20
"tau.b6",0.234465969070123,0.835622643358618,1.45281006439547,2.37815674837805,5.19787741532109,1.7802204820752,1.30304023904143,20
"b[1]7",0.0666439926714077,0.103417403816449,0.120023364589233,0.138158617618024,0.175229641603961,0.120753918318973,0.0266527816351865,22
"b[2]7",0.128316107081498,0.162533201967768,0.182984460998061,0.205195391910104,0.246034340631853,0.184222803552717,0.030841386795647,22
"b[3]7",0.117645157348333,0.149465030656574,0.168310946927514,0.189279631265742,0.235528102676534,0.170696591327049,0.0303189467350057,22
"b[4]7",0.0947819234647451,0.129195902472129,0.149240360025862,0.170687237995776,0.217886980343259,0.150803684236354,0.0317866024311584,22
"b[5]7",0.102209553488221,0.140981154188384,0.164397982171676,0.19023227221819,0.24716241338683,0.166849905796172,0.0365312222504552,22
