date,Sheet,Casa,Collection,nr_ copo,treatment,period_lado,start time,end time,Net type,Name,Af unfed,Af part,Af fed ,Af semi,Af_gravid,Af male,Ag unfed,Ag part,Ag fed,Ag semi,Ag_gravid,Ag male ,At female,At male,africana,uniformis,Ms female,africana2,uniformis2,Ms male,Cx female,Cx male,Ae female,Othersp,Sp A female,Sp A male,Marcado.f,colour,Marcado.M,Marcado.m.colour,Marcado Ag f,Marcado Ag m,Observacoes,number
20/09/2005,386,300,exit,,,0,,,,eduardo,3,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,0,NA,0,NA,,5450
20/09/2005,386,3175,exit,,,0,,,,cristovao,0,0,0,0,12,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5451
21/09/2005,386,935,exit,,,0,,,,danilo,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5457
21/09/2005,386,225,exit,,,0,,,,mateus,3,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5458
21/09/2005,386,10,exit,,,0,,,,cristovao,21,0,0,0,27,95,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5459
21/09/2005,386,3209,exit,,,0,,,,nelson,7,0,0,0,26,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,NA,0,NA,0,NA,,5460
21/09/2005,386,234,exit,,,0,,,,eduardo,7,0,0,0,32,65,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5461
21/09/2005,386,12,exit,,,0,,,,ricardina,2,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,NA,0,NA,0,NA,,5462
22/09/2005,387,365,exit,,,0,,,,mateus,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5465
22/09/2005,387,3279,exit,,,0,,,,cristovao,0,0,0,0,6,47,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5466
22/09/2005,387,330,exit,,,0,,,,ricardina,6,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,5467
22/09/2005,387,39,exit,,,0,,,,eduardo,5,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5468
22/09/2005,387,335,exit,,,0,,,,mateus,2,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,NA,0,NA,0,NA,,5469
22/09/2005,387,24,exit,,,0,,,,blank,36,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5470
23/09/2005,387,3175,exit,,,0,,,,mateus,0,0,0,0,18,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5472
23/09/2005,387,701,exit,,,0,,,,danilo,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5473
23/09/2005,387,3212,exit,,,0,,,,cristovao,3,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,NA,0,NA,0,NA,,5474
23/09/2005,387,243,exit,,,0,,,,ricardina,0,0,0,0,4,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,NA,0,NA,0,NA,,5475
27/09/2005,387,3175,exit,,,0,,,,danilo,0,0,0,0,5,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5477
27/09/2005,387,18,exit,,,0,,,,nelson,1,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5478
27/09/2005,387,701,exit,,,0,,,,eduardo,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5479
28/09/2005,387,330,exit,,,0,,,,cristovao,3,0,0,0,2,41,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5481
28/09/2005,387,23,exit,,,0,,,,ricardina,8,0,0,0,10,97,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5482
28/09/2005,387,234,exit,,,0,,,,eduardo,1,0,0,0,4,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5483
15/09/2005,388,359,exit,,,0,,,,cristovao,4,0,0,0,3,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5491
15/09/2005,388,365,exit,,,0,,,,danilo,0,0,0,0,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5492
15/09/2005,388,487,exit,,,0,,,,eduardo,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5493
15/09/2005,388,162,exit,,,0,,,,mateus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5494
15/09/2005,388,234,exit,,,0,,,,nelson,1,0,0,0,12,119,0,0,0,0,5,14,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA,0,NA,0,NA,,5495
15/09/2005,388,330,exit,,,0,,,,ricardina,3,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5496
16/09/2005,388,90,exit,,,0,,,,danilo,4,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5497
16/09/2005,388,12,exit,,,0,,,,ricardina,8,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5498
16/09/2005,388,3175,exit,,,0,,,,eduardo,0,0,0,0,27,38,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5499
16/09/2005,388,3019,exit,,,0,,,,nelson,2,0,0,0,8,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5500
16/09/2005,388,18,exit,,,0,,,,cristovao,0,0,0,0,13,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5502
30/09/2005,389,3175,exit,,,0,,,,eduardo,6,0,0,0,20,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5503
03/10/2005,389,68nova,exit,,,0,,,,cristovao,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5506
04/10/2005,389,24,exit,,,0,,,,amelia,6,0,0,0,38,48,6,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5511
05/10/2005,389,90,exit,,,0,,,,danilo,1,0,0,0,14,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5519
05/10/2005,389,3212,exit,,,0,,,,mateus,0,0,0,0,25,38,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,NA,0,NA,0,NA,,5520
05/10/2005,389,923,exit,,,0,,,,eduardo,4,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5521
05/10/2005,389,356,exit,,,0,,,,nelson,2,0,0,0,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5522
05/10/2005,389,3175,exit,,,0,,,,cristovao,1,0,0,0,27,62,2,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5523
05/10/2005,389,24,exit,,,0,,,,amelia,9,0,0,0,23,78,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5524
06/10/2005,389,359,exit,,,0,,,,eduardo,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5525
08/08/2005,392,282,exit,,,0,,,,nelson,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5569
09/08/2005,392,286,exit,,,0,,,,ricardina,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5574
09/08/2005,392,297,exit,,,0,,,,mateus,0,0,0,1,4,11,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5575
09/08/2005,392,24,exit,,,0,,,,amelia,2,0,0,0,19,13,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5576
09/08/2005,392,43,exit,,,0,,,,nelson,3,0,0,0,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5577
09/08/2005,392,219,exit,,,0,,,,antonio,2,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5578
10/08/2005,392,coz282,exit,,,0,,,,ricardina,2,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5582
10/08/2005,392,3019,exit,,,0,,,,mateus,3,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5583
10/08/2005,392,24,exit,,,0,,,,amelia,0,0,0,0,7,37,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5584
10/08/2005,392,234,exit,,,0,,,,antonio,2,0,0,0,8,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5585
10/08/2005,392,1324,exit,,,0,,,,nelson,4,0,0,0,7,76,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,NA,0,NA,0,NA,,5586
10/08/2005,392,1326,exit,,,0,,,,antonio,0,0,0,0,10,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,NA,,5587
08/09/2005,393,12,exit,,,0,,,,nelson,5,0,0,0,3,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5594
08/09/2005,393,286,exit,,,0,,,,ricardina,8,0,0,0,12,80,1,0,0,0,2,5,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,NA,0,NA,0,NA,,5595
09/09/2005,393,282,exit,,,0,,,,cristovao,8,0,0,0,12,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5596
11/09/2005,393,221,exit,,,0,,,,danilo,2,0,0,0,12,13,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5597
11/09/2005,393,234,exit,,,0,,,,eduardo,4,0,0,0,33,130,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5598
11/09/2005,393,335,exit,,,0,,,,mateus,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5599
12/09/2005,393,243,exit,,,0,,,,ricardina,2,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,NA,0,NA,0,NA,,5601
12/09/2005,393,3175,exit,,,0,,,,cristovao,1,0,0,0,21,30,2,0,0,0,5,16,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,NA,0,NA,0,NA,,5602
12/09/2005,393,935,exit,,,0,,,,danilo,1,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5603
12/09/2005,393,12,exit,,,0,,,,nelson,8,0,0,0,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,NA,0,NA,0,NA,,5604
12/09/2005,393,90,exit,,,0,,,,mateus,4,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,Atrazou.,5605
12/09/2005,393,3212,exit,,,0,,,,eduardo,4,0,0,0,1,19,1,0,0,0,1,2,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,NA,0,NA,0,NA,,5606
11/08/2005,394,1326,exit,,,0,,,,antonio,0,0,0,0,10,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5614
11/08/2005,394,3019,exit,,,0,,,,mateus,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,0,NA,0,NA,,5615
11/08/2005,394,24,exit,,,0,,,,amelia,2,0,0,0,7,10,0,0,0,0,2,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5616
14/08/2005,394,921,exit,,,0,,,,mateus,2,0,0,0,7,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5617
14/08/2005,394,24,exit,,,0,,,,amelia,0,0,0,0,16,9,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5618
15/08/2005,394,256,exit,,,0,,,,antonio,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,0,NA,0,NA,,5625
15/08/2005,394,286,exit,,,0,,,,ricardina,4,0,0,5,0,32,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5626
15/08/2005,394,24,exit,,,0,,,,amelia,7,0,0,0,13,26,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5627
15/08/2005,395,1324,exit,,,0,,,,nelson,6,0,0,0,8,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,5630
16/08/2005,395,286,exit,,,0,,,,ricardina,0,0,0,0,4,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,1,red,0,0,,5638
16/08/2005,395,1324,exit,,,0,,,,nelson,2,0,0,0,6,48,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,NA,0,NA,0,NA,,5639
16/08/2005,395,24,exit,,,0,,,,amelia,0,0,0,0,11,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5640
16/08/2005,395,18,exit,,,0,,,,antonio,1,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5641
17/08/2005,395,286,exit,,,0,,,,ricardina,6,0,0,0,7,28,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5642
17/08/2005,395,1324,exit,,,0,,,,nelson,8,0,0,0,13,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA,0,NA,0,NA,,5643
17/08/2005,395,24,exit,,,0,,,,amelia,4,0,0,0,20,23,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,red,0,0,,5644
17/08/2005,395,3019,exit,,,0,,,,mateus,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5645
17/08/2005,395,1134,exit,,,0,,,,antonio,1,0,0,0,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,5646
17/08/2005,395,330,exit,,,0,,,,antonio,8,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5647
18/08/2005,396,24,exit,,,0,,,,amelia,2,0,0,0,20,28,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5664
18/08/2005,396,1324,exit,,,0,,,,nelson,3,0,0,0,6,53,1,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5665
18/08/2005,396,235,exit,,,0,,,,antonio,4,0,0,0,9,42,1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,5666
21/08/2005,396,24,exit,,,0,,,,amelia,0,0,0,0,9,56,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,0,NA,,5667
21/08/2005,396,3152,exit,,,0,,,,mateus,3,0,0,0,7,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5668
21/08/2005,396,219,exit,,,0,,,,antonio,0,0,0,0,6,38,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5669
13/09/2005,397,330,exit,,,0,,,,nelson,6,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,NA,0,NA,0,NA,,5682
13/09/2005,397,487,exit,,,0,,,,nelson,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5683
13/09/2005,397,365,exit,,,0,,,,danilo,1,0,0,0,11,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5684
13/09/2005,397,70,exit,,,0,,,,cristovao,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5685
13/09/2005,397,23,exit,,,0,,,,edne,2,0,0,0,4,105,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5686
13/09/2005,397,359,exit,,,0,,,,mateus,0,0,0,0,1,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,5687
14/09/2005,397,12,exit,,,0,,,,ricardina,14,0,0,0,6,50,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5688
14/09/2005,397,935,exit,,,0,,,,edne,1,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5689
30/08/2005,398,234,exit,,,0,,,,nelson,13,0,0,0,10,184,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5706
30/08/2005,398,1362,exit,,,0,,,,antonio,7,0,0,0,3,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,NA,,5707
30/08/2005,398,18,exit,,,0,,,,mateus,3,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5708
30/08/2005,398,276,exit,,,0,,,,ricardina,1,0,0,0,4,117,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5709
31/08/2005,399,276,exit,,,0,,,,ricardina,1,0,0,0,8,65,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5720
31/08/2005,399,923,exit,,,0,,,,mateus,1,0,0,0,0,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5721
31/08/2005,399,922,exit,,,0,,,,antonio,7,0,0,0,35,68,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5722
31/08/2005,399,24,exit,,,0,,,,amelia,12,0,0,0,55,116,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5723
31/08/2005,399,234,exit,,,0,,,,nelson,4,0,0,0,14,108,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5724
01/09/2005,399,276,exit,,,0,,,,ricardina,3,0,0,0,2,48,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5729
13/10/2005,400,330,exit,,,0,,,,edne,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,NA,,5733
13/10/2005,400,359,exit,,,0,,,,danilo,3,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5734
13/10/2005,400,23,exit,,,0,,,,mateus,3,0,0,0,11,47,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5735
13/10/2005,400,12,exit,,,0,,,,nelson,4,0,0,0,3,56,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5736
13/10/2005,400,3175,exit,,,0,,,,cristovao,5,0,0,0,1,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5737
17/10/2005,400,330,exit,,,0,,,,cristovao,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA,0,NA,0,NA,,5747
17/10/2005,400,1323,exit,,,0,,,,nelson,11,0,0,0,14,168,4,0,0,0,4,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5748
17/10/2005,400,12,exit,,,0,,,,mateus,9,0,0,0,2,49,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5749
12/10/2005,401,219,exit,,,0,,,,nelson,2,0,0,0,24,76,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5759
12/10/2005,401,90,exit,,,0,,,,mateus,3,0,0,0,8,14,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5760
12/10/2005,401,365,exit,,,0,,,,danilo,1,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5761
12/10/2005,401,938,exit,,,0,,,,edne,1,0,0,0,18,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5762
12/10/2005,401,3214,exit,,,0,,,,eve,8,0,0,0,33,54,17,0,0,0,12,52,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,NA,0,NA,0,NA,,5763
14/10/2005,401,701,exit,,,0,,,,danilo,0,0,0,0,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5767
14/10/2005,401,365,exit,,,0,,,,mateus,2,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5768
10/10/2005,402,330,exit,,,0,,,,cristovao,2,0,0,0,2,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5778
10/10/2005,402,226n,exit,,,0,,,,nelson,0,0,0,0,6,102,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5779
11/10/2005,402,10n,exit,,,0,,,,nelson,9,0,0,0,28,72,2,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5782
11/10/2005,402,935,exit,,,0,,,,mateus,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5783
11/10/2005,402,17,exit,,,0,,,,danilo,3,0,0,0,19,56,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5784
11/10/2005,402,3209,exit,,,0,,,,edne,7,0,0,0,41,64,3,0,0,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,NA,0,NA,0,NA,,5785
11/10/2005,402,65,exit,,,0,,,,cristovao,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5786
11/10/2005,402,3214,exit,,,0,,,,dc,31,0,0,0,38,207,18,0,0,0,33,72,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,NA,0,NA,0,NA,,5787
12/10/2005,402,3279,exit,,,0,,,,cristovao,5,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5791
04/08/2005,403,286,exit,,,0,,,,ricardina,3,0,0,0,5,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5800
04/08/2005,403,23,exit,,,0,,,,mateus,2,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,5801
04/08/2005,403,24,exit,,,0,,,,amelia,2,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,5802
04/08/2005,403,220,exit,,,0,,,,antonio,2,0,0,0,4,15,3,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,5803
08/08/2005,403,286,exit,,,0,,,,ricardina,2,0,0,0,4,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,0,NA,,5809
08/08/2005,403,183,exit,,,0,,,,antonio,2,0,0,0,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,,5810
