number,Plate,row,col,Casa,Data,Coll,Especies,Numero,Amostra,abdomen,Resultado
1169,17,a,3,21,02/12/2002,l,funestus,10,1,unfed,0
1170,17,b,3,743,02/12/2002,t,gambiae,10,1,unfed,3
1171,17,c,3,743,02/12/2002,t,gambiae,10,1,unfed,0
1172,17,d,3,743,02/12/2002,t,gambiae,10,1,unfed,0
1173,17,e,3,743,02/12/2002,t,gambiae,10,1,unfed,0
1174,17,f,3,ct3,23/01/2002,l,gambiae,10,1,unfed,0
1175,17,g,3,ct3,23/01/2002,l,gambiae,10,1,unfed,0
1176,17,h,3,ct3,23/01/2002,l,gambiae,10,1,unfed,0
1177,17,a,4,ct3,23/01/2002,l,gambiae,10,1,unfed,0
1178,17,b,4,ct3,23/01/2002,l,gambiae,10,1,unfed,3
1179,17,c,4,ct3,23/01/2002,l,funestus,10,1,unfed,3
1180,17,d,4,ct3,23/01/2002,l,funestus,10,1,unfed,0
1181,17,e,4,ct3,23/01/2002,l,funestus,10,1,unfed,0
1182,17,f,4,ct3,23/01/2002,l,funestus,10,1,unfed,0
1183,17,g,4,ct3,23/01/2002,l,funestus,10,1,unfed,0
1184,17,h,4,ct3,23/01/2002,l,funestus,10,1,unfed,0
1185,17,a,5,ct3,23/01/2002,l,funestus,10,1,unfed,2
1186,17,b,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1187,17,c,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1188,17,d,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1189,17,e,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1190,17,f,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1191,17,g,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1192,17,h,5,ct3,23/01/2002,l,funestus,10,1,unfed,0
1193,17,a,6,236-2nd cup,27/03/2003,l,gambiae,10,1,unfed,1
1193,17,a,6,1012,02/05/2002,l,funestus,10,1,unfed,0
1194,17,b,6,706,27/03/2003,l,gambiae,5,1,unfed,3
1194,17,b,6,1012,02/05/2002,l,funestus,10,1,unfed,0
1195,17,c,6,705,27/03/2003,l,gambiae,10,1,unfed,3
1195,17,c,6,1012,02/05/2002,l,funestus,10,1,unfed,3
1196,17,d,6,705,27/03/2003,l,gambiae,10,1,unfed,3
1196,17,d,6,1012,02/05/2002,l,funestus,10,1,unfed,0
1197,17,e,6,1012,02/05/2002,l,funestus,10,1,unfed,0
1198,17,f,6,1012,02/05/2002,l,funestus,10,1,unfed,2
1199,17,g,6,1012,02/05/2002,l,funestus,10,1,unfed,0
1200,17,h,6,35,27/03/2003,l,funestus,10,1,unfed,0
1200,17,h,6,1012,02/05/2002,l,funestus,10,1,unfed,3
1201,17,a,7,1012,02/05/2002,l,funestus,10,1,unfed,0
1202,17,b,7,1012,02/05/2002,l,funestus,10,1,unfed,0
1203,17,c,7,1012,02/05/2002,l,funestus,10,1,unfed,0
1204,17,d,7,1542,27/03/2006,l,gambiae,10,1,unfed,0
1204,17,d,7,1012,02/05/2002,l,funestus,10,1,unfed,0
1205,17,e,7,1012,02/05/2002,l,gambiae,10,1,unfed,0
1206,17,f,7,1012,02/05/2002,l,gambiae,10,1,unfed,3
1207,17,g,7,1012,02/05/2002,l,gambiae,10,1,unfed,0
1208,17,h,7,1012,02/05/2002,l,gambiae,10,1,unfed,0
1209,17,a,8,72,02/12/2002,t,funestus,10,1,unfed,3
1210,17,b,8,72,02/12/2002,t,funestus,10,1,unfed,0
1211,17,c,8,72,02/12/2002,t,funestus,10,1,unfed,0
1212,17,d,8,72,02/12/2002,t,funestus,10,1,unfed,0
1213,17,e,8,72,02/12/2002,t,funestus,10,1,unfed,0
1214,17,f,8,ct1,02/07/2002,l,gambiae,10,1,unfed,0
1216,17,h,8,ct1,02/07/2002,l,funestus,10,1,unfed,3
1217,17,a,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1218,17,b,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1219,17,c,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1220,17,d,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1221,17,e,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1222,17,f,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1223,17,g,9,ct1,02/07/2002,l,funestus,10,1,unfed,0
1224,17,h,9,1542,08/01/2007,l,gambiae,10,1,unfed,0
1228,17,d,10,21,15/02/2002,l,funestus,10,1,unfed,0
1229,17,e,10,3236,08/01/2007,l,funestus,10,1,unfed,0
1230,17,f,10,3236,08/01/2007,l,funestus,10,1,unfed,0
1230,17,f,10,21,15/02/2002,l,gambiae,8,1,unfed,3
1231,17,g,10,3236,08/01/2007,l,funestus,10,1,unfed,1
1231,17,g,10,21,15/02/2002,l,gambiae,10,1,unfed,0
1232,17,h,10,3236,08/01/2007,l,funestus,10,1,unfed,0
1232,17,h,10,21,15/02/2002,l,gambiae,10,1,unfed,0
1233,17,a,11,3279,31/03/2005,l,gambiae,10,1,unfed,0
1233,17,a,11,21,15/02/2002,l,funestus,10,1,unfed,0
1234,17,b,11,3279,31/03/2005,l,gambiae,10,1,unfed,0
1234,17,b,11,21,15/02/2002,l,funestus,10,1,unfed,0
1235,17,c,11,3279,31/03/2005,l,gambiae,10,1,unfed,1
1235,17,c,11,21,15/02/2002,l,funestus,10,1,unfed,0
1236,17,d,11,21,15/02/2002,l,funestus,10,1,unfed,3
1237,17,e,11,21,15/02/2002,l,funestus,10,1,unfed,0
1238,17,f,11,21,15/02/2002,l,funestus,10,1,unfed,0
1239,17,g,11,21,15/02/2002,l,funestus,10,1,unfed,0
1240,17,h,11,21,15/02/2002,l,funestus,10,1,unfed,0
1241,17,a,12,743,02/12/2002,l,funestus,10,1,unfed,0
1242,17,b,12,743,02/12/2002,l,funestus,10,1,unfed,3
1243,17,c,12,743,02/12/2002,l,funestus,10,1,unfed,0
1244,17,d,12,743,02/12/2002,l,funestus,10,1,unfed,0
1245,17,e,12,743,02/12/2002,l,funestus,10,1,unfed,0
1246,17,f,12,743,02/12/2002,l,funestus,10,1,unfed,0
1247,17,g,12,743,13/02/2002,l,funestus,10,1,unfed,0
1248,17,h,12,743,13/02/2002,l,funestus,10,1,unfed,0
4,18,g,11,felizarda,08/04/2010,l,funestus,3,1,unfed,0
4,18,h,11,felizarda,08/04/2010,l,funestus,10,1,unfed,0
4,18,a,12,222-b,08/04/2010,l,funestus,10,1,unfed,0
4,18,b,12,222-b,08/04/2010,l,funestus,8,1,unfed,0
4,18,c,12,199,31/01/2002,l,funestus,6,1,unfed,0
4,18,d,12,ct4,31/01/2002,l,funestus,8,1,unfed,0
1638,20,f,1,ct3,02/01/2002,l,funestus,10,1,unfed,0
1639,20,g,1,ct3,02/01/2002,l,funestus,10,1,unfed,0
1640,20,h,1,ct3,02/01/2002,l,funestus,10,1,unfed,1
1641,20,a,2,ct3,02/01/2002,l,funestus,10,1,unfed,1
1642,20,b,2,ct3,02/01/2002,l,funestus,10,1,unfed,0
1643,20,c,2,ct3,02/01/2002,l,funestus,10,1,unfed,0
1644,20,d,2,ct3,02/01/2002,l,funestus,10,1,unfed,3
1645,20,e,2,ct3,02/01/2002,l,funestus,10,1,unfed,2
1646,20,f,2,ct3,02/01/2002,l,funestus,10,1,unfed,1
1647,20,g,2,ct3,02/01/2002,l,funestus,10,1,unfed,0
1648,20,h,2,ct3,02/01/2002,l,funestus,10,1,unfed,0
1649,20,a,3,ct3,02/01/2002,l,funestus,10,1,unfed,1
1650,20,b,3,ct3,02/01/2002,l,funestus,10,1,unfed,3
1651,20,c,3,ct3,02/01/2002,l,funestus,10,1,unfed,0
1652,20,d,3,ct3,02/01/2002,l,funestus,8,1,unfed,0
1654,20,f,3,sem nr,22/01/2002,t,funestus,10,1,unfed,0
1655,20,g,3,ct1,02/05/2002,l,gambiae,10,1,unfed,0
1656,20,h,3,ct1,02/05/2002,l,gambiae,10,1,unfed,3
1657,20,a,4,ct1,02/05/2002,l,gambiae,10,1,unfed,0
1659,20,c,4,ct1,02/05/2002,l,funestus,10,1,unfed,0
1660,20,d,4,ct1,02/05/2002,l,funestus,10,1,unfed,0
1661,20,e,4,ct1,02/05/2002,l,funestus,10,1,unfed,0
1662,20,f,4,ct1,02/05/2002,l,funestus,10,1,unfed,3
1663,20,g,4,ct1,02/05/2002,l,funestus,10,1,unfed,3
1664,20,h,4,ct1,02/05/2002,l,funestus,10,1,unfed,3
1665,20,a,5,ct1,02/05/2002,l,funestus,10,1,unfed,0
1666,20,b,5,ct1,02/05/2002,l,funestus,10,1,unfed,3
1667,20,c,5,ct1,02/05/2002,l,funestus,10,1,unfed,0
1668,20,d,5,ct1,02/05/2002,l,funestus,10,1,unfed,0
1669,20,e,5,ct1,02/05/2002,l,funestus,10,1,unfed,1
1670,20,f,5,ct1,02/05/2002,l,funestus,10,1,unfed,0
1671,20,g,5,ct1,02/05/2002,l,funestus,10,1,unfed,0
1672,20,h,5,ct1,02/05/2002,l,funestus,10,1,unfed,2
1673,20,a,6,10,02/11/2002,t,funestus,10,1,unfed,3
1674,20,b,6,10,02/11/2002,t,funestus,10,1,unfed,0
1675,20,c,6,10,02/11/2002,t,funestus,10,1,unfed,0
1676,20,d,6,10,02/11/2002,t,funestus,10,1,unfed,0
1677,20,e,6,10,02/11/2002,t,funestus,10,1,unfed,0
1680,20,h,6,10,02/11/2002,t,gambiae,10,1,unfed,0
1681,20,a,7,10,02/11/2002,t,gambiae,10,1,unfed,0
1682,20,b,7,10,02/11/2002,t,gambiae,10,1,unfed,0
1683,20,c,7,10,02/11/2002,t,gambiae,10,1,unfed,0
1684,20,d,7,10,02/11/2002,t,gambiae,10,1,unfed,0
1685,20,e,7,10,02/11/2002,t,funestus,10,1,unfed,0
1686,20,f,7,10,02/11/2002,t,funestus,10,1,unfed,3
1687,20,g,7,10,02/11/2002,t,funestus,10,1,unfed,0
1688,20,h,7,10,02/11/2002,t,funestus,10,1,unfed,0
1689,20,a,8,10,02/11/2002,t,funestus,10,1,unfed,3
1690,20,b,8,10,02/11/2002,t,funestus,10,1,unfed,3
1691,20,c,8,33,02/08/2002,l,gambiae,7,1,unfed,0
1695,20,g,8,33,02/08/2002,l,funestus,10,1,unfed,0
1696,20,h,8,33,02/08/2002,l,funestus,10,1,unfed,0
1697,20,a,9,33,02/08/2002,l,funestus,10,1,unfed,0
1698,20,b,9,33,02/08/2002,l,funestus,10,1,unfed,0
1699,20,c,9,33,02/08/2002,l,funestus,10,1,unfed,0
1700,20,d,9,33,02/08/2002,l,funestus,10,1,unfed,0
1701,20,e,9,33,02/08/2002,l,funestus,10,1,unfed,0
1702,20,f,9,33,02/08/2002,l,funestus,10,1,unfed,0
1703,20,g,9,33,02/08/2002,l,funestus,10,1,unfed,0
1704,20,h,9,33,02/08/2002,l,funestus,10,1,unfed,0
1705,20,a,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1706,20,b,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1707,20,c,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1708,20,d,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1709,20,e,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1710,20,f,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1711,20,g,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1712,20,h,10,1070,22/01/2002,l,gambiae,10,1,unfed,0
1713,20,a,11,1070,22/01/2002,l,gambiae,10,1,unfed,0
1714,20,b,11,1070,22/01/2002,l,gambiae,10,1,unfed,2
1715,20,c,11,1070,22/01/2002,l,gambiae,10,1,unfed,0
1716,20,d,11,1070,22/01/2002,l,gambiae,10,1,unfed,3
1717,20,e,11,1070,22/01/2002,l,gambiae,10,1,unfed,3
1718,20,f,11,1070,22/01/2002,l,gambiae,10,1,unfed,0
1719,20,g,11,1070,22/01/2002,l,gambiae,10,1,unfed,0
1720,20,h,11,1070,22/01/2002,l,gambiae,10,1,unfed,3
1721,20,a,12,1070,22/01/2002,l,gambiae,10,1,unfed,3
1722,20,b,12,1070,22/01/2002,l,gambiae,10,1,unfed,2
1723,20,c,12,1070,22/01/2002,l,gambiae,10,1,unfed,0
1724,20,d,12,1070,22/01/2002,l,gambiae,10,1,unfed,0
1725,20,e,12,1070,22/01/2002,l,gambiae,10,1,unfed,0
1726,20,f,12,1070,22/01/2002,l,gambiae,10,1,unfed,0
1727,20,g,12,1070,22/01/2002,l,gambiae,10,1,unfed,0
1728,20,h,12,1070,22/01/2002,l,gambiae,10,1,unfed,0
1734,21,f,1,1012,01/04/2002,l,funestus,10,1,unfed,3
1735,21,g,1,1012,01/04/2002,l,funestus,10,1,unfed,0
1736,21,h,1,1012,01/04/2002,l,funestus,6,1,unfed,0
1737,21,a,2,1012,01/04/2002,l,gambiae,10,1,unfed,0
1738,21,b,2,1012,01/04/2002,l,gambiae,10,1,unfed,0
1739,21,c,2,1012,01/04/2002,l,gambiae,10,1,unfed,0
1740,21,d,2,1012,01/04/2002,l,gambiae,10,1,unfed,0
1741,21,e,2,199,02/04/2002,l,gambiae,10,1,unfed,0
1742,21,f,2,199,02/04/2002,l,gambiae,10,1,unfed,0
1743,21,g,2,199,02/04/2002,l,gambiae,9,1,unfed,0
1746,21,b,3,199,02/04/2002,l,funestus,10,1,unfed,0
1747,21,c,3,199,02/04/2002,l,funestus,10,1,unfed,0
1748,21,d,3,199,02/04/2002,l,funestus,10,1,unfed,3
1749,21,e,3,199,02/04/2002,l,funestus,10,1,unfed,0
1750,21,f,3,199,02/04/2002,l,funestus,10,1,unfed,3
1751,21,g,3,199,02/04/2002,l,funestus,10,1,unfed,0
1752,21,h,3,199,02/04/2002,l,funestus,10,1,unfed,0
1753,21,a,4,743,13/02/2002,t,gambiae,2,1,unfed,0
1754,21,b,4,38,13/02/2002,t,gambiae,5,1,unfed,3
1755,21,c,4,ct3,02/04/2002,l,gambiae,10,1,unfed,0
1756,21,d,4,ct3,02/04/2002,l,gambiae,8,1,unfed,0
1757,21,e,4,ct3,02/04/2002,l,funestus,10,1,unfed,0
1758,21,f,4,ct3,02/04/2002,l,funestus,10,1,unfed,0
1759,21,g,4,ct3,02/04/2002,l,funestus,10,1,unfed,0
1760,21,h,4,ct3,02/04/2002,l,funestus,10,1,unfed,0
1761,21,a,5,ct3,02/04/2002,l,funestus,10,1,unfed,3
1762,21,b,5,ct3,02/04/2002,l,funestus,10,1,unfed,0
803,21,c,5,1070,23/01/2002,l,gambiae,10,1,unfed,0
1763,21,c,5,ct3,02/04/2002,l,funestus,10,1,unfed,2
804,21,d,5,1070,23/01/2002,l,gambiae,10,1,unfed,0
1764,21,d,5,ct3,02/04/2002,l,funestus,10,1,unfed,0
805,21,e,5,1070,23/01/2002,l,gambiae,10,1,unfed,0
1765,21,e,5,ct3,02/04/2002,l,funestus,10,1,unfed,0
806,21,f,5,3889,06/08/2009,s,funestus,10,1,unfed,1
1766,21,f,5,1133,14/02/2002,l,funestus,10,1,unfed,0
807,21,g,5,3889,06/08/2009,s,funestus,10,1,unfed,0
1767,21,g,5,1133,14/02/2002,l,funestus,10,1,unfed,0
808,21,h,5,3889,06/08/2009,s,funestus,10,1,unfed,0
1768,21,h,5,1133,14/02/2002,l,funestus,10,1,unfed,0
809,21,a,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1769,21,a,6,1133,14/02/2002,l,funestus,10,1,unfed,3
1770,21,b,6,1133,14/02/2002,l,funestus,10,1,unfed,0
811,21,c,6,1096,23/01/2002,l,funestus,10,1,unfed,0
1771,21,c,6,1133,14/02/2002,l,funestus,10,1,unfed,1
812,21,d,6,1096,23/01/2002,l,funestus,10,1,unfed,0
1772,21,d,6,1133,14/02/2002,l,funestus,10,1,unfed,0
813,21,e,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1773,21,e,6,164,14/02/2002,l,funestus,10,1,unfed,0
1774,21,f,6,164,14/02/2002,l,funestus,10,1,unfed,1
815,21,g,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1775,21,g,6,164,14/02/2002,l,funestus,10,1,unfed,0
816,21,h,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1776,21,h,6,164,14/02/2002,l,funestus,10,1,unfed,0
1777,21,a,7,164,14/02/2002,l,funestus,10,1,unfed,0
1778,21,b,7,164,14/02/2002,l,funestus,10,1,unfed,2
1779,21,c,7,164,14/02/2002,l,funestus,10,1,unfed,0
820,21,d,7,ct4,25/01/2002,l,gambiae,10,1,unfed,0
1780,21,d,7,164,14/02/2002,l,funestus,10,1,unfed,0
821,21,e,7,1645,06/08/2010,l,funestus,10,1,unfed,0
1781,21,e,7,164,14/02/2002,l,funestus,10,1,unfed,0
822,21,f,7,10,06/08/2009,s,funestus,6,1,unfed,0
823,21,g,7,1645,06/08/2010,l,funestus,10,1,unfed,0
824,21,h,7,1645,06/08/2010,l,funestus,10,1,unfed,0
1784,21,h,7,ct2,02/07/2002,l,gambiae,10,1,unfed,1
825,21,a,8,10,15/08/2005,l,gambiae,7,1,unfed,0
1785,21,a,8,ct2,02/07/2002,l,gambiae,10,1,unfed,2
826,21,b,8,3234,25/01/2007,l,funestus,10,1,unfed,0
1786,21,b,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
1787,21,c,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
1788,21,d,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
829,21,e,8,222,25/01/2007,l,funestus,10,1,unfed,0
1789,21,e,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
830,21,f,8,3234,25/01/2007,l,funestus,7,1,unfed,0
1790,21,f,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
831,21,g,8,222,25/01/2007,l,funestus,10,1,unfed,0
1791,21,g,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
1792,21,h,8,ct2,02/07/2002,l,funestus,10,1,unfed,0
1793,21,a,9,ct2,02/07/2002,l,funestus,10,1,unfed,0
1794,21,b,9,ct2,02/07/2002,l,funestus,10,1,unfed,0
835,21,c,9,404,28/01/2002,l,gambiae,5,1,unfed,0
1795,21,c,9,ct2,02/07/2002,l,funestus,10,1,unfed,0
1796,21,d,9,ct2,02/07/2002,l,funestus,10,1,unfed,3
837,21,e,9,3888,17/08/2009,l,funestus,10,1,unfed,0
1797,21,e,9,ct2,02/07/2002,l,funestus,10,1,unfed,3
838,21,f,9,3888,17/08/2009,l,funestus,10,1,unfed,0
1798,21,f,9,ct2,02/07/2002,l,funestus,10,1,unfed,0
839,21,g,9,3888,17/08/2009,l,funestus,10,1,unfed,0
1799,21,g,9,ct2,02/07/2002,l,funestus,10,1,unfed,0
840,21,h,9,3888,17/08/2009,l,funestus,10,1,unfed,0
1800,21,h,9,1173,01/11/2002,l,gambiae,10,1,unfed,0
841,21,a,10,10,27/08/2009,l,funestus,10,1,unfed,0
842,21,b,10,21,20/02/2002,l,funestus,10,1,unfed,0
1802,21,b,10,1173,01/11/2002,l,funestus,10,1,unfed,0
843,21,c,10,21,20/02/2002,l,funestus,10,1,unfed,0
1803,21,c,10,1173,01/11/2002,l,funestus,10,1,unfed,0
1804,21,d,10,1173,01/11/2002,l,funestus,10,1,unfed,0
845,21,e,10,ct4,29/01/2002,l,funestus,10,1,unfed,0
1805,21,e,10,1173,01/11/2002,l,funestus,10,1,unfed,0
1806,21,f,10,1173,01/11/2002,l,funestus,10,1,unfed,0
1807,21,g,10,1173,01/11/2002,l,funestus,10,1,unfed,0
1808,21,h,10,1173,01/11/2002,l,funestus,10,1,unfed,0
849,21,a,11,200,30/01/2002,l,funestus,10,1,unfed,0
1809,21,a,11,1173,01/11/2002,l,funestus,10,1,unfed,0
850,21,b,11,ct4,30/01/2002,l,funestus,10,1,unfed,0
1810,21,b,11,1173,01/11/2002,l,funestus,10,1,unfed,0
851,21,c,11,ct4,30/01/2002,l,funestus,10,1,unfed,0
1811,21,c,11,1173,01/11/2002,l,funestus,10,1,unfed,0
852,21,d,11,ct4,30/01/2002,l,funestus,10,1,unfed,0
1812,21,d,11,1173,01/11/2002,l,funestus,10,1,unfed,0
853,21,e,11,200,30/01/2002,l,funestus,10,1,unfed,0
1813,21,e,11,1173,01/11/2002,l,funestus,10,1,unfed,3
854,21,f,11,ct4,30/01/2002,l,funestus,10,1,unfed,0
1814,21,f,11,ct1,02/04/2002,l,gambiae,10,1,unfed,0
855,21,g,11,200,30/01/2002,l,funestus,10,1,unfed,0
1815,21,g,11,ct1,02/04/2002,l,funestus,10,1,unfed,0
856,21,h,11,200,30/01/2002,l,funestus,10,1,unfed,0
1816,21,h,11,ct1,02/04/2002,l,funestus,10,1,unfed,0
857,21,a,12,222,31/01/2006,l,funestus,10,1,unfed,0
1817,21,a,12,ct1,02/04/2002,l,funestus,10,1,unfed,3
1818,21,b,12,ct1,02/04/2002,l,funestus,10,1,unfed,0
1819,21,c,12,ct1,02/04/2002,l,funestus,10,1,unfed,0
860,21,d,12,222,31/01/2006,l,funestus,10,1,unfed,0
1820,21,d,12,ct1,02/04/2002,l,funestus,10,1,unfed,0
1821,21,e,12,ct1,02/04/2002,l,funestus,10,1,unfed,2
1822,21,f,12,ct1,02/04/2002,l,funestus,10,1,unfed,0
1823,21,g,12,ct1,02/04/2002,l,funestus,10,1,unfed,0
1824,21,h,12,ct1,02/04/2002,l,funestus,10,1,unfed,0
1833,22,a,2,444,17/07/2002,l,funestus,10,1,unfed,0
1834,22,b,2,444,17/07/2002,l,funestus,10,1,unfed,0
1835,22,c,2,444,17/07/2002,l,funestus,10,1,unfed,0
1836,22,d,2,444,17/07/2002,l,funestus,10,1,unfed,0
1837,22,e,2,444,17/07/2002,l,funestus,10,1,unfed,0
1838,22,f,2,444,17/07/2002,l,funestus,10,1,unfed,0
1839,22,g,2,496,17/07/2002,l,funestus,10,1,unfed,0
1840,22,h,2,496,17/07/2002,l,funestus,10,1,unfed,0
1841,22,a,3,496,17/07/2002,l,funestus,10,1,unfed,0
1842,22,b,3,496,17/07/2002,l,funestus,10,1,unfed,0
1843,22,c,3,496,17/07/2002,l,funestus,10,1,unfed,0
1844,22,d,3,496,17/07/2002,l,funestus,10,1,unfed,0
1845,22,e,3,496,17/07/2002,l,funestus,10,1,unfed,0
1846,22,f,3,496,17/07/2002,l,funestus,10,1,unfed,0
1847,22,g,3,496,17/07/2002,l,funestus,10,1,unfed,0
1848,22,h,3,496,17/07/2002,l,funestus,10,1,unfed,0
1849,22,a,4,496,17/07/2002,l,funestus,10,1,unfed,0
1850,22,b,4,496,17/07/2002,l,funestus,10,1,unfed,0
1851,22,c,4,491,17/07/2002,l,funestus,8,1,unfed,1
1852,22,d,4,491,17/07/2002,l,funestus,10,1,unfed,0
1853,22,e,4,491,17/07/2002,l,funestus,10,1,unfed,0
1854,22,f,4,491,17/07/2002,l,funestus,10,1,unfed,0
1855,22,g,4,491,17/07/2002,l,funestus,10,1,unfed,0
1856,22,h,4,491,17/07/2002,l,funestus,10,1,unfed,0
1857,22,a,5,491,17/07/2002,l,funestus,10,1,unfed,0
1858,22,b,5,491,17/07/2002,l,funestus,10,1,unfed,0
1859,22,c,5,491,17/07/2002,l,funestus,10,1,unfed,0
1860,22,d,5,491,17/07/2002,l,funestus,10,1,unfed,0
1861,22,e,5,491,17/07/2002,l,funestus,10,1,unfed,0
1862,22,f,5,491,17/07/2002,l,funestus,10,1,unfed,0
1863,22,g,5,491,17/07/2002,l,funestus,10,1,unfed,0
1864,22,h,5,491,17/07/2002,l,funestus,10,1,unfed,0
1865,22,a,6,491,17/07/2002,l,funestus,10,1,unfed,0
1866,22,b,6,491,17/07/2002,l,funestus,10,1,unfed,3
1867,22,c,6,491,17/07/2002,l,funestus,10,1,unfed,0
1868,22,d,6,491,17/07/2002,l,funestus,10,1,unfed,0
1869,22,e,6,491,17/07/2002,l,funestus,10,1,unfed,0
1870,22,f,6,557,17/07/2002,l,funestus,10,1,unfed,0
1871,22,g,6,557,17/07/2002,l,funestus,10,1,unfed,0
1872,22,h,6,557,17/07/2002,l,funestus,10,1,unfed,0
1873,22,a,7,557,17/07/2002,l,funestus,10,1,unfed,0
1874,22,b,7,557,17/07/2002,l,funestus,10,1,unfed,0
1875,22,c,7,557,17/07/2002,l,funestus,10,1,unfed,0
1876,22,d,7,557,17/07/2002,l,funestus,10,1,unfed,0
1877,22,e,7,557,17/07/2002,l,funestus,10,1,unfed,0
1878,22,f,7,557,17/07/2002,l,funestus,10,1,unfed,0
1879,22,g,7,557,17/07/2002,l,funestus,10,1,unfed,0
1883,22,c,8,560,18/07/2002,l,funestus,10,1,unfed,0
1884,22,d,8,560,18/07/2002,l,funestus,10,1,unfed,0
1885,22,e,8,560,18/07/2002,l,funestus,10,1,unfed,0
1886,22,f,8,560,18/07/2002,l,funestus,10,1,unfed,0
1887,22,g,8,560,18/07/2002,l,funestus,10,1,unfed,0
1888,22,h,8,560,18/07/2002,l,funestus,10,1,unfed,0
1889,22,a,9,560,18/07/2002,l,funestus,10,1,unfed,0
1890,22,b,9,560,18/07/2002,l,funestus,10,1,unfed,0
1891,22,c,9,560,18/07/2002,l,funestus,10,1,unfed,0
1892,22,d,9,560,18/07/2002,l,funestus,10,1,unfed,0
1893,22,e,9,457,18/07/2002,l,funestus,10,1,unfed,0
1894,22,f,9,560,17/07/2002,l,funestus,10,1,unfed,0
1895,22,g,9,560,17/07/2002,l,funestus,10,1,unfed,0
1897,22,a,10,560,17/07/2002,l,gambiae,8,1,unfed,0
1898,22,b,10,560,17/07/2002,l,funestus,10,1,unfed,0
1899,22,c,10,560,17/07/2002,l,funestus,10,1,unfed,0
1900,22,d,10,560,17/07/2002,l,funestus,10,1,unfed,0
1901,22,e,10,560,17/07/2002,l,funestus,10,1,unfed,0
1902,22,f,10,560,17/07/2002,l,funestus,10,1,unfed,0
1903,22,g,10,560,17/07/2002,l,funestus,10,1,unfed,0
1904,22,h,10,560,17/07/2002,l,funestus,10,1,unfed,0
1905,22,a,11,560,17/07/2002,l,funestus,10,1,unfed,0
1906,22,b,11,560,17/07/2002,l,funestus,10,1,unfed,0
1907,22,c,11,560,17/07/2002,l,funestus,10,1,unfed,0
1908,22,d,11,560,17/07/2002,l,funestus,10,1,unfed,0
1909,22,e,11,491,18/07/2002,l,funestus,10,1,unfed,0
1910,22,f,11,491,18/07/2002,l,funestus,10,1,unfed,0
1911,22,g,11,491,18/07/2002,l,funestus,10,1,unfed,0
1912,22,h,11,496,18/07/2002,l,funestus,10,1,unfed,0
1913,22,a,12,496,18/07/2002,l,funestus,10,1,unfed,0
1914,22,b,12,444,18/07/2002,l,funestus,8,1,unfed,0
1915,22,c,12,444,18/07/2002,l,funestus,2,1,unfed,0
1916,22,d,12,sem nr,17/07/2002,l,gambiae,7,1,unfed,0
1917,22,e,12,sem nr,18/07/2002,l,gambiae,7,1,unfed,0
1918,22,f,12,857,23/01/2002,l,funestus,7,1,unfed,0
1920,22,h,12,866,24/10/2002,l,funestus,7,1,unfed,0
1926,23,f,1,1077,07/08/2002,l,funestus,10,1,unfed,0
1927,23,g,1,1077,07/08/2002,l,funestus,10,1,unfed,0
1928,23,h,1,1077,07/08/2002,l,funestus,10,1,unfed,0
1929,23,a,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1930,23,b,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1931,23,c,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1932,23,d,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1933,23,e,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1934,23,f,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1935,23,g,2,1077,07/08/2002,l,funestus,10,1,unfed,0
1936,23,h,2,1077,07/08/2002,l,funestus,10,1,unfed,0
